datetime,Demanda,Solar,Eolica,Precio
2021-06-03T13:00:00+02:00,31040.6666666667,10151.6666666667,4221.83333333333,82.34
2021-06-03T14:00:00+02:00,30966.5,10118.5,4719.66666666667,78.18
2021-06-03T15:00:00+02:00,30027.6666666667,9863.66666666667,5299.5,70.12
2021-06-03T16:00:00+02:00,29649.8333333333,9253,5954.5,69.65
2021-06-03T17:00:00+02:00,29263.5,8063.5,7223.33333333333,73.33
2021-06-03T18:00:00+02:00,28819.6666666667,7193.5,7781.83333333333,78.5
2021-06-03T19:00:00+02:00,28613,5117.16666666667,8467.83333333333,84.82
2021-06-03T20:00:00+02:00,29018,2770.16666666667,7934,88.19
2021-06-03T21:00:00+02:00,29202.5,945.83333333333,7323.66666666667,93.55
2021-06-03T22:00:00+02:00,28919.8333333333,581,7481.33333333333,92.75
2021-06-03T23:00:00+02:00,26720,560.16666666667,6656.33333333333,90.69
2021-06-04T00:00:00+02:00,25777,545.66666666667,6253.83333333333,80.94
2021-06-04T01:00:00+02:00,24686.6666666667,498.33333333333,5319,80.01
2021-06-04T02:00:00+02:00,23593,496.66666666667,4265.5,79.65
2021-06-04T03:00:00+02:00,23025,449.5,4021.5,82.1
2021-06-04T04:00:00+02:00,22724.1666666667,331.66666666667,3319.33333333333,81.64
2021-06-04T05:00:00+02:00,23208.8333333333,289.16666666667,2827.83333333333,84
2021-06-04T06:00:00+02:00,24726.3333333333,226.66666666667,2486,87.61
2021-06-04T07:00:00+02:00,27129.6666666667,388.16666666667,2292,90.24
2021-06-04T08:00:00+02:00,28848.3333333333,1822.33333333333,2292.66666666667,91.93
2021-06-04T09:00:00+02:00,29578.5,4142.16666666667,2330.16666666667,89.72
2021-06-04T10:00:00+02:00,30074.8333333333,6134.66666666667,2450.33333333333,86.61
2021-06-04T11:00:00+02:00,30484.8333333333,7624.33333333333,2760,86.39
2021-06-04T12:00:00+02:00,30799.8333333333,8307.5,2904.83333333333,86.98
2021-06-04T13:00:00+02:00,30954.3333333333,8750,2985,86.56
2021-06-04T14:00:00+02:00,30493.5,8939.16666666667,3565.83333333333,82.05
2021-06-04T15:00:00+02:00,29462.6666666667,8787,4399.16666666667,78.71
2021-06-04T16:00:00+02:00,28985.8333333333,8031.66666666667,5069.16666666667,75.08
2021-06-04T17:00:00+02:00,28846,7456.5,5377.66666666667,78.64
2021-06-04T18:00:00+02:00,28288.5,6093.66666666667,5508.66666666667,83.3
2021-06-04T19:00:00+02:00,28096,4923,5913.33333333333,85.95
2021-06-04T20:00:00+02:00,28070.8333333333,2487.16666666667,6331.83333333333,86.77
2021-06-04T21:00:00+02:00,28236.6666666667,745.66666666667,6401.66666666667,88.55
2021-06-04T22:00:00+02:00,27820.5,443.5,6936.16666666667,84.95
2021-06-04T23:00:00+02:00,25954.5,403.66666666667,7151.66666666667,81.67
2021-06-05T00:00:00+02:00,25362.3333333333,392.66666666667,6668.66666666667,80.77
2021-06-05T01:00:00+02:00,24151.3333333333,390.83333333333,6539.33333333333,75.42
2021-06-05T02:00:00+02:00,22858.1666666667,338.16666666667,6349.33333333333,73.08
2021-06-05T03:00:00+02:00,22150.3333333333,330.5,5877.66666666667,73.9
2021-06-05T04:00:00+02:00,21726.5,320.16666666667,5706.33333333333,71.67
2021-06-05T05:00:00+02:00,21497.1666666667,228.83333333333,5346.16666666667,72.27
2021-06-05T06:00:00+02:00,21634.8333333333,146.5,4856.16666666667,71.59
2021-06-05T07:00:00+02:00,21958,360.16666666667,4127.66666666667,74.76
2021-06-05T08:00:00+02:00,23458.1666666667,1704.5,3199.33333333333,81
2021-06-05T09:00:00+02:00,25307.6666666667,3405.5,2761.83333333333,81.43
2021-06-05T10:00:00+02:00,26728.6666666667,4994.83333333333,2168.83333333333,85.35
2021-06-05T11:00:00+02:00,27389.8333333333,5782,1898.83333333333,85.31
2021-06-05T12:00:00+02:00,27467.3333333333,6826.66666666667,1457.16666666667,85.29
2021-06-05T13:00:00+02:00,27706.3333333333,7196.83333333333,1347.16666666667,85.36
2021-06-05T14:00:00+02:00,27124,7473.83333333333,1247.16666666667,83.26
2021-06-05T15:00:00+02:00,25721.3333333333,7096,1628.33333333333,79.84
2021-06-05T16:00:00+02:00,24993.6666666667,6383,2122.16666666667,78.31
2021-06-05T17:00:00+02:00,24454.5,4754.16666666667,2464.66666666667,77.99
2021-06-05T18:00:00+02:00,24367.8333333333,3249,2736.5,77.99
2021-06-05T19:00:00+02:00,24422.5,2630.83333333333,3090.16666666667,79.57
2021-06-05T20:00:00+02:00,25016.5,1531.66666666667,3403,84.33
2021-06-05T21:00:00+02:00,25897.1666666667,499.66666666667,3562.33333333333,88.07
2021-06-05T22:00:00+02:00,25939.5,255.66666666667,4156.83333333333,87.11
2021-06-05T23:00:00+02:00,24248.5,204.5,4582.33333333333,83.55
2021-06-06T00:00:00+02:00,22727.8333333333,195.5,4490.16666666667,88.02
2021-06-06T01:00:00+02:00,21390.5,195.5,4593.33333333333,85.44
2021-06-06T02:00:00+02:00,20294,195.5,4887.16666666667,80.28
2021-06-06T03:00:00+02:00,19760.3333333333,168.66666666667,5382.66666666667,80.32
2021-06-06T04:00:00+02:00,19507.3333333333,167.33333333333,5652.33333333333,75.86
2021-06-06T05:00:00+02:00,19366.5,151.16666666667,5820.16666666667,76.61
2021-06-06T06:00:00+02:00,19450.8333333333,38.66666666667,5669.16666666667,76.22
2021-06-06T07:00:00+02:00,19324.6666666667,482.16666666667,5607,75.12
2021-06-06T08:00:00+02:00,20388.1666666667,2699.83333333333,5369.66666666667,74.13
2021-06-06T09:00:00+02:00,22063.8333333333,6224.33333333333,5077.33333333333,72.72
2021-06-06T10:00:00+02:00,23572.3333333333,8802.66666666667,4279.5,69.8
2021-06-06T11:00:00+02:00,24182.1666666667,10053,3797.5,69.28
2021-06-06T12:00:00+02:00,24583.6666666667,10580.5,3698.5,68.74
2021-06-06T13:00:00+02:00,25100.6666666667,10760.6666666667,3697.66666666667,69.92
2021-06-06T14:00:00+02:00,25189.3333333333,10840.6666666667,4005.66666666667,68.89
2021-06-06T15:00:00+02:00,23943.5,10660.8333333333,4216.33333333333,59.7
2021-06-06T16:00:00+02:00,23125.5,10317.1666666667,4629.83333333333,45.95
2021-06-06T17:00:00+02:00,22848.6666666667,9742.33333333333,5232.83333333333,59.95
2021-06-06T18:00:00+02:00,23142.5,8692.66666666667,5603.66666666667,67.51
2021-06-06T19:00:00+02:00,23670.3333333333,6870.33333333333,5588.5,75.6
2021-06-06T20:00:00+02:00,24473,3674.16666666667,5803,81.82
2021-06-06T21:00:00+02:00,25822.1666666667,1184.5,6378.83333333333,88.71
2021-06-06T22:00:00+02:00,26793,690,6900.16666666667,89.79
2021-06-06T23:00:00+02:00,25067.6666666667,679.83333333333,7026.66666666667,87.32
2021-06-07T00:00:00+02:00,23647.8333333333,695.66666666667,6854.66666666667,81.2
2021-06-07T01:00:00+02:00,22234.3333333333,694,6780.5,72.43
2021-06-07T02:00:00+02:00,21235,694.16666666667,6732.16666666667,71.77
2021-06-07T03:00:00+02:00,20904.3333333333,693.33333333333,6246.33333333333,72.24
2021-06-07T04:00:00+02:00,20922.6666666667,691.83333333333,5495.16666666667,72.4
2021-06-07T05:00:00+02:00,21390.6666666667,649.66666666667,4827.66666666667,81.45
2021-06-07T06:00:00+02:00,23380.1666666667,443.33333333333,4331.33333333333,85.24
2021-06-07T07:00:00+02:00,25833.5,907.5,3779.33333333333,89.27
2021-06-07T08:00:00+02:00,28177.6666666667,3534.66666666667,3039.66666666667,92.24
2021-06-07T09:00:00+02:00,29193,7338.5,2599,89.08
2021-06-07T10:00:00+02:00,29798.3333333333,9609.16666666667,2290.16666666667,85.83
2021-06-07T11:00:00+02:00,30327.3333333333,10525.3333333333,2202.66666666667,84.03
2021-06-07T12:00:00+02:00,31013.6666666667,11015.6666666667,2368.83333333333,83.37
2021-06-07T13:00:00+02:00,31521,11111.1666666667,2575.16666666667,82.99
2021-06-07T14:00:00+02:00,31364.5,11110.8333333333,2877,81.15
2021-06-07T15:00:00+02:00,30628,10942.5,3347.16666666667,80.38
2021-06-07T16:00:00+02:00,30357.3333333333,10559.6666666667,3823.66666666667,79.96
2021-06-07T17:00:00+02:00,30320.5,9825.83333333333,4267.33333333333,82.29
2021-06-07T18:00:00+02:00,29849.5,8638.83333333333,4369.33333333333,86.01
2021-06-07T19:00:00+02:00,29718.3333333333,6700.83333333333,4414.83333333333,90.61
2021-06-07T20:00:00+02:00,29747.5,3669,4434.83333333333,92
2021-06-07T21:00:00+02:00,29724.8333333333,1263,4537.33333333333,90.17
2021-06-07T22:00:00+02:00,29310,719.16666666667,4952.66666666667,88.71
2021-06-07T23:00:00+02:00,27120.1666666667,692.5,4948.5,86.69
2021-06-08T00:00:00+02:00,26153.5,692.5,4539,83.86
2021-06-08T01:00:00+02:00,24882.5,693.5,4111,82.15
2021-06-08T02:00:00+02:00,23771.8333333333,693,3475,81.67
2021-06-08T03:00:00+02:00,23289.8333333333,692.5,2849.33333333333,82.51
2021-06-08T04:00:00+02:00,23145,679.66666666667,2398.83333333333,84.85
2021-06-08T05:00:00+02:00,23469.5,634,2069.66666666667,87.02
2021-06-08T06:00:00+02:00,25029.5,489,1971.5,87.02
2021-06-08T07:00:00+02:00,27396.1666666667,867.83333333333,2044.33333333333,91.76
2021-06-08T08:00:00+02:00,29309.3333333333,3375.33333333333,1562.5,94.66
2021-06-08T09:00:00+02:00,30284.8333333333,7060.5,1066.16666666667,87.55
2021-06-08T10:00:00+02:00,30827,9311.33333333333,967,82.43
2021-06-08T11:00:00+02:00,31285.1666666667,10169.8333333333,1050.16666666667,82.78
2021-06-08T12:00:00+02:00,32130,10717.6666666667,1116.66666666667,82.92
2021-06-08T13:00:00+02:00,32497.6666666667,10915.8333333333,1530.83333333333,83.08
2021-06-08T14:00:00+02:00,32295,10913.3333333333,2003.16666666667,81.61
2021-06-08T15:00:00+02:00,31556.5,10671.8333333333,2526.83333333333,78.55
2021-06-08T16:00:00+02:00,31359.6666666667,10241.8333333333,2939.83333333333,76.47
2021-06-08T17:00:00+02:00,31146.1666666667,9432.5,3342.16666666667,81.99
2021-06-08T18:00:00+02:00,30650.1666666667,7904.16666666667,3991.16666666667,86.05
2021-06-08T19:00:00+02:00,30345.5,6113.33333333333,4497,89.25
2021-06-08T20:00:00+02:00,30246.5,3307.5,4752.83333333333,89.55
2021-06-08T21:00:00+02:00,29986,1152.33333333333,5105.83333333333,89.74
2021-06-08T22:00:00+02:00,29582.6666666667,688.33333333333,5844.66666666667,86.73
2021-06-08T23:00:00+02:00,27577.1666666667,667.5,6735.83333333333,82.67
2021-06-09T00:00:00+02:00,26700.3333333333,666,6557.16666666667,84.8
2021-06-09T01:00:00+02:00,25476,633.16666666667,6437.16666666667,82.52
2021-06-09T02:00:00+02:00,24386.8333333333,599.16666666667,5418.66666666667,78.77
2021-06-09T03:00:00+02:00,23719.1666666667,594.33333333333,4720.5,81.19
2021-06-09T04:00:00+02:00,23647,590.33333333333,4487.16666666667,84.06
2021-06-09T05:00:00+02:00,23893.8333333333,532,4358,85.85
2021-06-09T06:00:00+02:00,25361.8333333333,433.83333333333,4315,86.82
2021-06-09T07:00:00+02:00,27652.8333333333,818.66666666667,3940.33333333333,89.02
2021-06-09T08:00:00+02:00,29387.8333333333,3178,3005.83333333333,89.84
2021-06-09T09:00:00+02:00,30445.1666666667,6495.66666666667,2133.66666666667,85.15
2021-06-09T10:00:00+02:00,31148.5,8566,1419,84.77
2021-06-09T11:00:00+02:00,31831.8333333333,9813.16666666667,1054,85.05
2021-06-09T12:00:00+02:00,32611.5,10488.8333333333,964.5,85.54
2021-06-09T13:00:00+02:00,32897.6666666667,10708,1148.83333333333,85.53
2021-06-09T14:00:00+02:00,32824.5,10629,1623,84.35
2021-06-09T15:00:00+02:00,32097.1666666667,10439,2256.16666666667,80.31
2021-06-09T16:00:00+02:00,31787,9899.83333333333,2839.66666666667,76.13
2021-06-09T17:00:00+02:00,31698.1666666667,9191.66666666667,3396.66666666667,81.54
2021-06-09T18:00:00+02:00,30901.3333333333,8210,4115.66666666667,86.4
2021-06-09T19:00:00+02:00,30776.1666666667,6370.83333333333,5073.83333333333,88.94
2021-06-09T20:00:00+02:00,30662.3333333333,3417.33333333333,6130.16666666667,90.35
2021-06-09T21:00:00+02:00,30337.6666666667,1127.66666666667,6870.66666666667,89.88
2021-06-09T22:00:00+02:00,30147.8333333333,674.5,7592.83333333333,88.37
2021-06-09T23:00:00+02:00,27890.8333333333,634.66666666667,7558.33333333333,82.51
2021-06-10T00:00:00+02:00,26925.5,624.83333333333,6716.5,86.89
2021-06-10T01:00:00+02:00,25506.5,586.83333333333,6443.66666666667,81.99
2021-06-10T02:00:00+02:00,24501.1666666667,538.33333333333,6371.83333333333,79.02
2021-06-10T03:00:00+02:00,24009.8333333333,465.5,6021.5,79.62
2021-06-10T04:00:00+02:00,23903.1666666667,343.16666666667,5571,78.44
2021-06-10T05:00:00+02:00,24111.6666666667,223.83333333333,5240.83333333333,85.66
2021-06-10T06:00:00+02:00,25756.8333333333,179.16666666667,5001.16666666667,87.71
2021-06-10T07:00:00+02:00,28062.6666666667,734.33333333333,4515.5,91.85
2021-06-10T08:00:00+02:00,29740,3177.66666666667,3373.83333333333,94.8
2021-06-10T09:00:00+02:00,30858.8333333333,6498.16666666667,2288,86.73
2021-06-10T10:00:00+02:00,31365.1666666667,8892.5,1825,86.25
2021-06-10T11:00:00+02:00,31973.6666666667,9929.83333333333,1644,86.64
2021-06-10T12:00:00+02:00,32830.6666666667,10528.5,1748,86.71
2021-06-10T13:00:00+02:00,33186.3333333333,10871,2111.5,87.21
2021-06-10T14:00:00+02:00,33301.8333333333,10918.1666666667,2571,86.03
2021-06-10T15:00:00+02:00,32756.8333333333,10765.6666666667,2994.83333333333,83.46
2021-06-10T16:00:00+02:00,32467.1666666667,10324.6666666667,3298.83333333333,80.52
2021-06-10T17:00:00+02:00,32379.1666666667,9564.5,3898.83333333333,83.86
2021-06-10T18:00:00+02:00,31566,8343.5,4422,89.62
2021-06-10T19:00:00+02:00,31290.1666666667,6110.33333333333,5088.5,95.18
2021-06-10T20:00:00+02:00,30937.1666666667,2943.83333333333,5774.5,94.23
2021-06-10T21:00:00+02:00,30644.6666666667,967.33333333333,6409.5,92.11
2021-06-10T22:00:00+02:00,30169.1666666667,647.33333333333,7213.66666666667,89.78
2021-06-10T23:00:00+02:00,28130.6666666667,635.5,7660.66666666667,85.55
2021-06-11T00:00:00+02:00,27064.8333333333,631.66666666667,8045.66666666667,86.31
2021-06-11T01:00:00+02:00,25907.8333333333,627,8302.5,83.09
2021-06-11T02:00:00+02:00,24670.5,558.33333333333,8537.33333333333,77.81
2021-06-11T03:00:00+02:00,23966.1666666667,461.33333333333,8548.5,75.15
2021-06-11T04:00:00+02:00,23759.6666666667,382,8771.66666666667,73.55
2021-06-11T05:00:00+02:00,24035.3333333333,293.5,8636.33333333333,77.07
2021-06-11T06:00:00+02:00,25575.1666666667,123.33333333333,8284.33333333333,85.96
2021-06-11T07:00:00+02:00,27934.3333333333,515.83333333333,7755.16666666667,92.81
2021-06-11T08:00:00+02:00,29853.3333333333,2509.83333333333,6719.5,94.63
2021-06-11T09:00:00+02:00,30862.1666666667,5641.16666666667,5981.33333333333,87.26
2021-06-11T10:00:00+02:00,31551.5,8372.16666666667,5819.5,85.04
2021-06-11T11:00:00+02:00,32287.5,9927.83333333333,6022.33333333333,85.49
2021-06-11T12:00:00+02:00,32982.1666666667,10535.5,6146,85.96
2021-06-11T13:00:00+02:00,33252.6666666667,10742.8333333333,6421,85.35
2021-06-11T14:00:00+02:00,32933.5,10599.3333333333,7117.83333333333,84.79
2021-06-11T15:00:00+02:00,32129.3333333333,9992.5,7995.33333333333,83.01
2021-06-11T16:00:00+02:00,31700.8333333333,8971.5,9091.83333333333,81.9
2021-06-11T17:00:00+02:00,31368,8056.16666666667,9797.83333333333,81.54
2021-06-11T18:00:00+02:00,30755.3333333333,6874.33333333333,10287.5,86.96
2021-06-11T19:00:00+02:00,30315,5076.16666666667,11314.1666666667,93.63
2021-06-11T20:00:00+02:00,29827.3333333333,2682.33333333333,10293.5,94.22
2021-06-11T21:00:00+02:00,29577.3333333333,1056.5,9607.5,91.91
2021-06-11T22:00:00+02:00,28956.6666666667,644.83333333333,10170.8333333333,90.22
2021-06-11T23:00:00+02:00,27102.6666666667,615.16666666667,9040.83333333333,86.39
2021-06-12T00:00:00+02:00,26378.1666666667,585,7323.83333333333,85.17
2021-06-12T01:00:00+02:00,25211.5,581,7098.16666666667,83.97
2021-06-12T02:00:00+02:00,24076.6666666667,548.33333333333,6631,83.17
2021-06-12T03:00:00+02:00,23331,543.83333333333,6965.5,83.35
2021-06-12T04:00:00+02:00,22958.1666666667,455.33333333333,7377.66666666667,80.56
2021-06-12T05:00:00+02:00,22674.1666666667,225.66666666667,7766.66666666667,77.61
2021-06-12T06:00:00+02:00,22752.3333333333,228.66666666667,7500.16666666667,77.27
2021-06-12T07:00:00+02:00,23176.8333333333,718.5,6811.33333333333,77.49
2021-06-12T08:00:00+02:00,24981.1666666667,2879,5810,81.99
2021-06-12T09:00:00+02:00,27005,6017.33333333333,5355.5,79.91
2021-06-12T10:00:00+02:00,28253.1666666667,8424.83333333333,5395.16666666667,76.51
2021-06-12T11:00:00+02:00,28763.5,9732.5,5785.66666666667,73.66
2021-06-12T12:00:00+02:00,29168.3333333333,10314.5,6421.16666666667,74.17
2021-06-12T13:00:00+02:00,29501.5,10636.5,6618.5,79.1
2021-06-12T14:00:00+02:00,29002.5,10308.8333333333,6888.16666666667,76.03
2021-06-12T15:00:00+02:00,27984,9552,6961.5,72.08
2021-06-12T16:00:00+02:00,27402.1666666667,8717.16666666667,7168.33333333333,71.94
2021-06-12T17:00:00+02:00,27180.6666666667,7716.83333333333,7270.16666666667,72
2021-06-12T18:00:00+02:00,27034.5,6371,7345.16666666667,76.86
2021-06-12T19:00:00+02:00,27173.1666666667,4274.83333333333,7639,83.03
2021-06-12T20:00:00+02:00,27376.5,2321.83333333333,7773.83333333333,90.55
2021-06-12T21:00:00+02:00,27591.3333333333,987.83333333333,7956.16666666667,94.6
2021-06-12T22:00:00+02:00,27535,523.66666666667,8258.5,93.31
2021-06-12T23:00:00+02:00,25889.6666666667,483.16666666667,8032.66666666667,90.49
2021-06-13T00:00:00+02:00,24521.8333333333,435,7839.16666666667,83.7
2021-06-13T01:00:00+02:00,23011.6666666667,310.33333333333,6897.33333333333,82.9
2021-06-13T02:00:00+02:00,21977,275,5863.66666666667,83.33
2021-06-13T03:00:00+02:00,21419.1666666667,165.83333333333,4975,83.92
2021-06-13T04:00:00+02:00,20956.5,98.33333333333,3891.33333333333,84.45
2021-06-13T05:00:00+02:00,20750.1666666667,59.33333333333,2886.5,85.43
2021-06-13T06:00:00+02:00,20862,167,2553,85.66
2021-06-13T07:00:00+02:00,20650.6666666667,637.66666666667,2570.16666666667,85.32
2021-06-13T08:00:00+02:00,21745.1666666667,2695.33333333333,2600.16666666667,84.27
2021-06-13T09:00:00+02:00,23357.8333333333,5575.5,2342.5,83.94
2021-06-13T10:00:00+02:00,24809,7778.33333333333,2861.83333333333,78.86
2021-06-13T11:00:00+02:00,25841,9323.66666666667,3315,77.08
2021-06-13T12:00:00+02:00,26452.5,10386.5,3777,74
2021-06-13T13:00:00+02:00,27037.3333333333,10607.3333333333,4071.66666666667,76.82
2021-06-13T14:00:00+02:00,27284,10370.3333333333,4299.83333333333,77.01
2021-06-13T15:00:00+02:00,26131.6666666667,9803,4303.16666666667,73.83
2021-06-13T16:00:00+02:00,25583.1666666667,8920,4339.66666666667,73.97
2021-06-13T17:00:00+02:00,25325.3333333333,7981,4140.5,73.7
2021-06-13T18:00:00+02:00,25606.6666666667,6914,3881.5,77.36
2021-06-13T19:00:00+02:00,25950.5,5217.83333333333,3802,83.49
2021-06-13T20:00:00+02:00,26481.5,2743,4188.66666666667,90.56
2021-06-13T21:00:00+02:00,27420.6666666667,1019.66666666667,4192,95.47
2021-06-13T22:00:00+02:00,28105.1666666667,591.66666666667,4970.33333333333,96.89
2021-06-13T23:00:00+02:00,26609.8333333333,495.5,3987.5,94.34
2021-06-14T00:00:00+02:00,24815,439.33333333333,3814,90.47
2021-06-14T01:00:00+02:00,23531.3333333333,364.83333333333,3374.33333333333,89.34
2021-06-14T02:00:00+02:00,22713.5,358.16666666667,2961,86.65
2021-06-14T03:00:00+02:00,22253,345,2549.83333333333,88.37
2021-06-14T04:00:00+02:00,22067.1666666667,236.83333333333,2368.16666666667,89.47
2021-06-14T05:00:00+02:00,22675.8333333333,110.66666666667,2009.66666666667,90.25
2021-06-14T06:00:00+02:00,24905.5,230.33333333333,1880.16666666667,90.99
2021-06-14T07:00:00+02:00,27512.8333333333,743.83333333333,1793,94.93
2021-06-14T08:00:00+02:00,29523,2688,1435.83333333333,94.62
2021-06-14T09:00:00+02:00,30976.1666666667,5823,1094,91.61
2021-06-14T10:00:00+02:00,31961.5,8475.83333333333,1005,89.32
2021-06-14T11:00:00+02:00,32822.8333333333,9804.66666666667,988.5,89.61
2021-06-14T12:00:00+02:00,33666,10323,1111.5,90.11
2021-06-14T13:00:00+02:00,34172.3333333333,10661.3333333333,1318.66666666667,89.95
2021-06-14T14:00:00+02:00,34182.8333333333,10520.1666666667,1510.33333333333,88.31
2021-06-14T15:00:00+02:00,33621.5,10069.1666666667,1791.83333333333,83.72
2021-06-14T16:00:00+02:00,33414.6666666667,9339.33333333333,2346,84.27
2021-06-14T17:00:00+02:00,33257.8333333333,8604.83333333333,3430,84.6
2021-06-14T18:00:00+02:00,32308.6666666667,7381.33333333333,4217.83333333333,93.2
2021-06-14T19:00:00+02:00,32060.3333333333,5408.83333333333,5079.5,99.02
2021-06-14T20:00:00+02:00,31973.3333333333,2988.66666666667,6481.33333333333,103.81
2021-06-14T21:00:00+02:00,31575,1095.66666666667,6819.16666666667,97.01
2021-06-14T22:00:00+02:00,30932.1666666667,591.33333333333,7157.5,93.78
2021-06-14T23:00:00+02:00,28605.6666666667,512.16666666667,7055,90.04
2021-06-15T00:00:00+02:00,27289.6666666667,432.83333333333,7073.16666666667,91.15
2021-06-15T01:00:00+02:00,26065.1666666667,397.5,6482.5,88.42
2021-06-15T02:00:00+02:00,24974,400.5,5042.16666666667,85.91
2021-06-15T03:00:00+02:00,24325.8333333333,399,4796,83.75
2021-06-15T04:00:00+02:00,24119.5,362.83333333333,4884,83.71
2021-06-15T05:00:00+02:00,24487.8333333333,284.83333333333,5258,86.14
2021-06-15T06:00:00+02:00,26218.5,273,5610.33333333333,87.05
2021-06-15T07:00:00+02:00,28723.3333333333,657.16666666667,5612,97.44
2021-06-15T08:00:00+02:00,30693.3333333333,2608.5,4281.16666666667,99.95
2021-06-15T09:00:00+02:00,32141.3333333333,4859.83333333333,3124.83333333333,93.93
2021-06-15T10:00:00+02:00,33008.1666666667,6444.5,2695.83333333333,92.55
2021-06-15T11:00:00+02:00,33501.6666666667,7274.83333333333,2625.16666666667,94.3
2021-06-15T12:00:00+02:00,34107.8333333333,7507.83333333333,2840.16666666667,94.73
2021-06-15T13:00:00+02:00,34600.6666666667,7397.66666666667,3254.5,94.45
2021-06-15T14:00:00+02:00,34320,7044.66666666667,3718,95.31
2021-06-15T15:00:00+02:00,33760.6666666667,7532.5,4083,94.26
2021-06-15T16:00:00+02:00,33642.3333333333,7224.5,4471.33333333333,92.08
2021-06-15T17:00:00+02:00,33182.5,5830.66666666667,4939.33333333333,93.89
2021-06-15T18:00:00+02:00,32633.8333333333,4615.66666666667,6047.5,100.6
2021-06-15T19:00:00+02:00,32211,3485,6320,109.16
2021-06-15T20:00:00+02:00,31876.8333333333,1741.33333333333,5139,108.48
2021-06-15T21:00:00+02:00,31588,408.66666666667,4722.33333333333,100.18
2021-06-15T22:00:00+02:00,30840.8333333333,108.16666666667,5241.66666666667,96.54
2021-06-15T23:00:00+02:00,28702.3333333333,84,5886.16666666667,95.06
2021-06-16T00:00:00+02:00,27575.3333333333,81,6167.16666666667,99.03
2021-06-16T01:00:00+02:00,26155.5,70.5,6111.83333333333,96.28
2021-06-16T02:00:00+02:00,25120.6666666667,51.83333333333,4692.83333333333,95.94
2021-06-16T03:00:00+02:00,24553,42.5,3874,95.86
2021-06-16T04:00:00+02:00,24240.8333333333,42.33333333333,3131.16666666667,95.69
2021-06-16T05:00:00+02:00,24655,43,2575.33333333333,95.69
2021-06-16T06:00:00+02:00,26427.5,114.66666666667,2056.83333333333,97.14
2021-06-16T07:00:00+02:00,28921.8333333333,412,1879.83333333333,104.39
2021-06-16T08:00:00+02:00,30772,1659.16666666667,1776.83333333333,104.45
2021-06-16T09:00:00+02:00,32053,3293.66666666667,1737.83333333333,100.94
2021-06-16T10:00:00+02:00,32727.3333333333,4561.16666666667,2202,99.08
2021-06-16T11:00:00+02:00,33235,6050.33333333333,2824.5,97.96
2021-06-16T12:00:00+02:00,33700.5,6837.66666666667,3659.5,97.62
2021-06-16T13:00:00+02:00,33981.3333333333,8025.33333333333,4170,95.07
2021-06-16T14:00:00+02:00,33836.5,8443,4212.5,91.35
2021-06-16T15:00:00+02:00,33222.6666666667,8306.5,4459.66666666667,85.51
2021-06-16T16:00:00+02:00,32924,8198.33333333333,5361.83333333333,88.45
2021-06-16T17:00:00+02:00,32739,7441.5,5910,95.96
2021-06-16T18:00:00+02:00,31915.5,6597.16666666667,6287.66666666667,103.13
2021-06-16T19:00:00+02:00,31515.8333333333,5021.83333333333,6628.83333333333,106.97
2021-06-16T20:00:00+02:00,31224.8333333333,2761.33333333333,7078.16666666667,117.79
2021-06-16T21:00:00+02:00,30746.1666666667,1002.66666666667,7085.5,108.7
2021-06-16T22:00:00+02:00,30199.5,502.33333333333,6246,102.19
2021-06-16T23:00:00+02:00,27839.3333333333,395.5,5316.66666666667,98.48
2021-06-17T00:00:00+02:00,27088.3333333333,342.16666666667,5507.66666666667,98.58
2021-06-17T01:00:00+02:00,25800.1666666667,334,4605.16666666667,96.86
2021-06-17T02:00:00+02:00,24673.3333333333,320.16666666667,3754.83333333333,96.71
2021-06-17T03:00:00+02:00,24230.1666666667,206.66666666667,2975.33333333333,95.01
2021-06-17T04:00:00+02:00,23902.6666666667,138.5,2863.5,94.96
2021-06-17T05:00:00+02:00,24336.1666666667,80.16666666667,2970.16666666667,95.05
2021-06-17T06:00:00+02:00,25883.8333333333,100.16666666667,3016.33333333333,94.59
2021-06-17T07:00:00+02:00,28230,248.16666666667,3513.83333333333,97.28
2021-06-17T08:00:00+02:00,30143.6666666667,879.66666666667,2879.83333333333,101.58
2021-06-17T09:00:00+02:00,31355.3333333333,1835.83333333333,2144.5,99.09
2021-06-17T10:00:00+02:00,31818,3501,2236.83333333333,97.6
2021-06-17T11:00:00+02:00,32219.8333333333,4569,2597.66666666667,95.9
2021-06-17T12:00:00+02:00,32683.3333333333,5167,3174,94.36
2021-06-17T13:00:00+02:00,32552,5200.5,3936.83333333333,91.42
2021-06-17T14:00:00+02:00,31867.5,5300.83333333333,5099.5,88.68
2021-06-17T15:00:00+02:00,31168.5,5329.66666666667,6256,86.04
2021-06-17T16:00:00+02:00,30539.3333333333,5106.83333333333,5957.5,78.37
2021-06-17T17:00:00+02:00,30456.5,5233.83333333333,5740.16666666667,86.09
2021-06-17T18:00:00+02:00,30078,4806.33333333333,5620.16666666667,94.42
2021-06-17T19:00:00+02:00,29837.3333333333,3371.16666666667,5044.66666666667,100.12
2021-06-17T20:00:00+02:00,29962.8333333333,1603,4364,106.14
2021-06-17T21:00:00+02:00,29863,398.16666666667,3839.33333333333,102.11
2021-06-17T22:00:00+02:00,29485.3333333333,135.16666666667,3726.5,96.4
