id;name;geoid;geoname;value;datetime
10211;Precio medio horario final suma de componentes;;;50.67;2021-01-04T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;61.07;2021-01-04T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;66.56;2021-01-04T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;71.46;2021-01-04T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;75.79;2021-01-04T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;74.87;2021-01-04T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;72.78;2021-01-04T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;72.36;2021-01-04T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;70.91;2021-01-04T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.86;2021-01-04T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;69.26;2021-01-04T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;70.71;2021-01-04T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;75.25;2021-01-04T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;83.81;2021-01-04T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;84.87;2021-01-04T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;81.5;2021-01-04T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;76.64;2021-01-04T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.37;2021-01-04T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;66.89;2021-01-04T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;69.11;2021-01-05T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;62.51;2021-01-05T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;57.5;2021-01-05T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;56.85;2021-01-05T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;56.04;2021-01-05T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;57.62;2021-01-05T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;64.4;2021-01-05T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;71.59;2021-01-05T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;77.28;2021-01-05T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;83.39;2021-01-05T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;81.96;2021-01-05T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.77;2021-01-05T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;79.4;2021-01-05T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;79.42;2021-01-05T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;76.2;2021-01-05T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;74.96;2021-01-05T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;76.83;2021-01-05T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.42;2021-01-05T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.06;2021-01-05T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;90.67;2021-01-05T19:00:00+01:00
